黄豆	12	52.5	36.7999992370605	996.700012207031
黄豆	12	50.7999992370605	25.7999992370605	975.700012207031
黄豆	7	27.8999996185303	3.48000001907349	949.200012207031
黄豆	9	40.4000015258789	12.3000001907349	938.5
黄豆	6	27.8999996185303	2.05999994277954	892.5
黄豆	10	41.4000015258789	0.660000026226044	945.900024414062
黄豆	7	30	0.219999998807907	916.700012207031
黄豆	10	41.0999984741211	0.400000005960464	1006.40002441406
黄豆	7	32	0.340000003576279	926.700012207031
黄豆	9	40	5.09999990463257	949.5
黄豆	7	27.2999992370605	1.04999995231628	938.400024414062
黄豆	12	54.5	1.75	1007.40002441406
黄豆	8	30.6000003814697	0.560000002384186	944.900024414062
黄豆	11	52.7999992370605	1.58000004291534	988.799987792969
黄豆	8	29.6000003814697	0.610000014305115	962.799987792969
黄豆	8	38.7000007629395	2.09999990463257	948.799987792969
黄豆	6	26.2000007629395	0.649999976158142	961.700012207031
糜子	8	37.5999984741211	3.79999995231628	949
糜子	4	15.5	0.430000007152557	885.5
糜子	9	40	1.64999997615814	984
糜子	3	13.8999996185303	0.170000001788139	876.299987792969
糜子	5	21.7999992370605	7.71000003814697	1062.40002441406
糜子	4	14.8999996185303	0.5799999833107	1005.5
糜子	6	28.1000003814697	4.19000005722046	852.299987792969
糜子	5	16.7999992370605	0.439999997615814	944
糜子	5	19.7999992370605	0.639999985694885	928.599975585938
糜子	4	13.5	0.409999996423721	967.200012207031
糜子	6	26.1000003814697	6.48999977111816	994.700012207031
糜子	4	15.8000001907349	0.330000013113022	887.299987792969
糜子	5	21.5	0.219999998807907	1016.59997558594
糜子	4	16.2000007629395	0.209999993443489	963.299987792969
糜子	8	34	1.27999997138977	1069.09997558594
糜子	5	17.7999992370605	0.300000011920929	1003.90002441406
糜子	8	34.2999992370605	5.53000020980835	972.099975585938
糜子	3	14.8999996185303	0.479999989271164	913
糜子	4	20.7999992370605	13.4099998474121	855.700012207031
糜子	3	15.5	2.77999997138977	886.400024414062
糜子	5	22.7999992370605	5.26000022888184	873.599975585938
糜子	4	21.5	2.04999995231628	862
糜子	5	24.1000003814697	1.58000004291534	916.400024414062
糜子	4	22.1000003814697	0.6700000166893	858.400024414062
糜子	5	22.7999992370605	17.2199993133545	862.099975585938
糜子	4	19.7999992370605	6.90000009536743	840.099975585938
糜子	5	24.1000003814697	9.30000019073486	839.299987792969
糜子	3	18.7999992370605	1.89999997615814	853.5
糜子	4	24.1000003814697	1.37999999523163	864.099975585938
糜子	4	17.5	0.639999985694885	817.5
糜子	5	25.1000003814697	32.439998626709	783.799987792969
糜子	4	20.7999992370605	4.07000017166138	787.799987792969
糜子	5	23.1000003814697	22.1299991607666	769.099975585938
糜子	4	20.7999992370605	3.0699999332428	782.400024414062
糜子	4	18.7999992370605	1.82000005245209	811.200012207031
糜子	4	18.2000007629395	0.550000011920929	766.799987792969
糜子	4	20.1000003814697	3.0699999332428	807.099975585938
糜子	3	19.5	1.85000002384186	767.200012207031
荞麦	6	33.7000007629395	4.55999994277954	954.700012207031
荞麦	5	24.7999992370605	1.67999994754791	946.400024414062
荞麦	7	33	10.1000003814697	933.299987792969
荞麦	5	26.7000007629395	2.64000010490417	924.900024414062
荞麦	7	36.7000007629395	3.64000010490417	929.200012207031
荞麦	5	26.7000007629395	1.58000004291534	909.099975585938
荞麦	5	24.3999996185303	1.62999999523163	897.200012207031
荞麦	3	22.1000003814697	0.759999990463257	844.099975585938
荞麦	4	22.5	1.44000005722046	899.799987792969
荞麦	3	15.8000001907349	0.550000011920929	902.900024414062
荞麦	5	30.7000007629395	6.26000022888184	839.799987792969
荞麦	4	21.7999992370605	1.4099999666214	759.200012207031
荞麦	4	29.7000007629395	7.76000022888184	892.400024414062
荞麦	4	20.5	1.8400000333786	842.200012207031
小麦	18	90.1036529541016	47.6800003051758	1125.86999511719
小麦	13	77.2316970825195	14.1770000457764	1131.56005859375
小麦	12	70.300651550293	29.6380004882812	1206.23999023438
小麦	12	81.522346496582	3.81900000572205	1186.60998535156
小麦	17	89.7735977172852	33.0730018615723	1185.01000976562
小麦	12	79.2119979858398	3.48699998855591	1178.27001953125
小麦	10	81.1922988891602	8.80599975585938	1241.18994140625
小麦	18	88.1233520507812	62.8940010070801	1216.41003417969
小麦	17	85.1529006958008	28.5429992675781	1290.30004882812
稻麦轮作-水稻	32	118.754371643066	3.84371542930603	458
稻麦轮作-水稻	22	93.7534484863281	7.44494390487671	495
稻麦轮作-水稻	30	143.755294799805	3.54446029663086	457
稻麦轮作-水稻	21	70.141471862793	3.67706274986267	530
稻麦轮作-水稻	34	147.922103881836	23.6501712799072	514
稻麦轮作-水稻	26	91.670036315918	8.65143489837646	538
稻麦轮作-水稻	35	134.03271484375	20.4851493835449	513
稻麦轮作-水稻	26	109.726257324219	4.31575918197632	502
稻麦轮作-水稻	34	122.921188354492	15.5258941650391	525
稻麦轮作-水稻	15	49.3073692321777	4.90000581741333	551
稻麦轮作-水稻	35	184.034545898438	13.843768119812	483
稻麦轮作-水稻	31	146.533172607422	5.89005136489868	460
稻麦轮作-水稻	33	156.255752563477	12.1676435470581	460
稻麦轮作-水稻	26	104.864967346191	6.43538618087769	477.5
稻麦轮作-水稻	36	141.671875	14.9204483032227	471
稻麦轮作-水稻	25	99.309211730957	3.51140880584717	512
稻麦轮作-水稻	36	163.894912719727	12.7151384353638	465
稻麦轮作-水稻	26	102.087089538574	5.28473520278931	496
稻麦轮作-水稻	37	167.367263793945	11.719536781311	489
稻麦轮作-水稻	25	106.25390625	3.84371542930603	501
